iter	Logloss
391	0.07051506358
392	0.07050596906
393	0.07047123671
394	0.07042694907
395	0.07041115914
396	0.07035248965
397	0.07030714145
398	0.070122845
399	0.07009685967
400	0.07004559518
401	0.07000489163
402	0.06994232399
403	0.06992444728
404	0.06991409485
405	0.0698024868
406	0.06979717629
407	0.06971164539
408	0.0696618027
409	0.06961335263
410	0.06947911854
411	0.06945518395
412	0.06940180951
413	0.06933737388
414	0.06930606346
415	0.06928438728
416	0.06926918169
417	0.06915831157
418	0.06902887915
419	0.06900699789
420	0.06896278318
421	0.06892220062
422	0.0689049623
423	0.06887896324
424	0.06881192513
425	0.06881187708
426	0.06879078438
427	0.06878172847
428	0.06872603041
429	0.06869197164
430	0.06864358335
431	0.06862277209
432	0.06857226698
433	0.06856330718
434	0.06851012322
435	0.06846288387
436	0.06842781517
437	0.06842163117
438	0.06840606091
439	0.0683830024
440	0.06830012546
441	0.06825180667
442	0.06820827326
443	0.06818409928
444	0.06814963036
445	0.06814244244
446	0.06801319707
447	0.06797640025
448	0.06794487274
449	0.06787988452
450	0.06784382563
451	0.06783983653
452	0.06778839443
453	0.06776901011
454	0.06771528815
455	0.0676893483
456	0.06765854585
457	0.06765170629
458	0.06761881962
459	0.06758910604
460	0.06754710683
461	0.06744860643
462	0.06738759101
463	0.06732167953
464	0.06731871151
465	0.06727439384
466	0.06715834536
467	0.06713317089
468	0.06707106059
469	0.06707103313
470	0.06704700159
471	0.06700129043
472	0.06697882741
473	0.0669725679
474	0.06692085895
475	0.06690593566
476	0.06686094355
477	0.06679401871
478	0.0667713592
479	0.06672376976
480	0.06671098646
481	0.06670183015
482	0.06667433207
483	0.06664693266
484	0.06662348031
485	0.06656891746
486	0.06654988495
487	0.06649259177
488	0.06647108291
489	0.06640066921
490	0.06634863333
491	0.06631776395
492	0.06629894681
493	0.06626587223
494	0.0662349342
495	0.06622972839
496	0.06620372589
497	0.06617151966
498	0.06616656997
499	0.06603767941
500	0.06602653671
501	0.0659776988
502	0.06597451285
503	0.065913636
504	0.065890783
505	0.0658732465
506	0.06582368011
507	0.06579786896
508	0.06567199103
509	0.06566093928
510	0.06565734789
511	0.06562186776
512	0.06560034088
513	0.06555241251
514	0.06552625642
515	0.06550467291
516	0.06547136408
517	0.06545512454
518	0.06542740121
519	0.06541104712
520	0.06539609809
521	0.06538608201
522	0.06536841638
523	0.06535217083
524	0.06533703646
525	0.06531622176
526	0.06526748124
527	0.06521565001
528	0.06516671858
529	0.06513802351
530	0.06512714337
531	0.06510331991
532	0.06508129665
533	0.06502987085
534	0.06499504755
535	0.06495830478
536	0.0649548125
537	0.06493709367
538	0.06492346647
539	0.06485359206
540	0.06482508662
541	0.06471476994
542	0.0647119877
543	0.06468236464
544	0.06462073657
545	0.06458936952
546	0.06455220373
547	0.0645462617
548	0.06454626685
549	0.06453419145
550	0.06451993015
551	0.06451550387
552	0.06450042699
553	0.06447234114
554	0.06443908722
555	0.06440559305
556	0.06436518124
557	0.06434125953
558	0.06433181492
559	0.06430942227
560	0.06429066605
561	0.06425842893
562	0.06420170206
563	0.06416617087
564	0.0641397475
565	0.06413580474
566	0.06412934273
567	0.06410209048
568	0.06403852578
569	0.0640291481
570	0.06400457898
571	0.06397428407
572	0.06390658826
573	0.06387869719
574	0.06383231847
575	0.0638031313
576	0.0637910589
577	0.06379098339
578	0.06377260429
579	0.06377250218
580	0.06376802699
581	0.06372840417
582	0.06372515386
583	0.06368929403
584	0.06366361974
585	0.06363908495
586	0.06362011851
587	0.06361717152
588	0.06359301041
589	0.06357457896
590	0.06356848334
591	0.06351530754
592	0.06348642412
593	0.06348506754
594	0.06346510575
595	0.06342867103
596	0.0634161623
597	0.06338189932
598	0.06336951415
599	0.06336467987
600	0.06335945561
601	0.06331033025
602	0.06327746932
603	0.06325716045
604	0.06322548407
605	0.06322042884
606	0.0631641945
607	0.06316412757
608	0.06311701522
609	0.06307308023
610	0.06304864198
611	0.06300751712
612	0.06297408559
613	0.0629582592
614	0.06295664305
615	0.06295182679
616	0.06290513402
617	0.06288784422
618	0.06286085453
619	0.0628143604
620	0.06280416199
621	0.06280416199
622	0.06279778707
623	0.06278679668
624	0.06273090084
625	0.06272469024
626	0.06269684807
627	0.06267812875
628	0.06265323143
629	0.06259685423
630	0.06258502894
631	0.06257323198
632	0.06256681716
633	0.0625656013
634	0.06254388092
635	0.06252216527
636	0.06246314225
637	0.06245298203
638	0.06243154782
639	0.06241133376
640	0.0623629592
641	0.06231739907
642	0.06228236812
643	0.06225256187
644	0.06216044926
645	0.06212343148
646	0.06209820896
647	0.06206652057
648	0.06200761467
649	0.06197584434
650	0.06194449359
651	0.06193982491
652	0.06191222043
653	0.0618768617
654	0.06186751577
655	0.06183815056
656	0.06181646923
657	0.06179591324
658	0.06178346329
659	0.06175195123
660	0.06174152887
661	0.06173856043
662	0.06167522697
663	0.06166847193
664	0.06166480118
665	0.06163900805
666	0.06157918275
667	0.06155476851
668	0.06151555369
669	0.06149586949
670	0.0614757983
671	0.06145009011
672	0.0613981246
673	0.06136073958
674	0.06136048903
675	0.06134666619
676	0.06131128859
677	0.06128581423
678	0.06125372813
679	0.06125253414
680	0.06124065952
681	0.06123073955
682	0.06116496364
683	0.06113475067
684	0.06108784296
685	0.06105786081
686	0.06105661148
687	0.06102490378
688	0.06096995524
689	0.06094494508
690	0.06089978351
691	0.06087959992
692	0.06086272155
693	0.06084740313
694	0.06082597192
695	0.06080492169
696	0.06079823015
697	0.06076274744
698	0.06072254585
699	0.0606931047
700	0.06065469688
701	0.06063279332
702	0.06062123703
703	0.06059003258
704	0.06055998908
705	0.06055695843
706	0.06054536439
707	0.06051693532
708	0.06051452719
709	0.0605145332
710	0.06045263269
711	0.0604526387
712	0.06044082629
713	0.06044080741
714	0.06041975503
715	0.06040900361
716	0.06038365066
717	0.06035812997
718	0.06034307797
719	0.06034306124
720	0.06033931626
721	0.06032429901
722	0.06032425482
723	0.06030819933
724	0.06029469869
725	0.06029449533
726	0.06027444559
727	0.06025630589
728	0.06023380812
729	0.06021027124
730	0.06019161799
731	0.06012966729
732	0.06012953772
733	0.06012946994
734	0.06012177662
735	0.0601052256
736	0.06008737806
737	0.06006223362
738	0.06004276736
739	0.06000484477
740	0.05998862238
741	0.05997110262
742	0.05995238158
743	0.05994999104
744	0.05994230415
745	0.05993176381
746	0.05991583316
747	0.05991576366
748	0.05990378607
749	0.05990049543
750	0.0598876851
751	0.05985340753
752	0.05982271491
753	0.05980189206
754	0.05978020215
755	0.05975217937
756	0.05972396395
757	0.05970027005
758	0.05966748077
759	0.05964590198
760	0.05962043792
761	0.05960187991
762	0.05958670221
763	0.05956320094
764	0.05953640646
765	0.05951089478
766	0.05949628425
767	0.05947543566
768	0.05946347481
769	0.05945442319
770	0.05942087324
771	0.05940152411
772	0.05937907996
773	0.05936186009
774	0.05935807993
775	0.05935803445
776	0.05932958779
777	0.059283412
778	0.05921316219
779	0.0591580755
780	0.05914968244
781	0.05911336999
782	0.05910468561
783	0.05910435698
784	0.05907814297
785	0.05906208405
786	0.05904980786
787	0.05903011078
788	0.05898026852
789	0.05896397535
790	0.05895762403
791	0.05895374261
792	0.05892987882
793	0.05890400332
794	0.05883573262
795	0.05883152944
796	0.05880308277
797	0.05880254349
798	0.05878287172
799	0.05876293053
800	0.05871999732
801	0.05871406001
802	0.0586830971
803	0.05867557111
804	0.05866492136
805	0.0586547813
806	0.05864072164
807	0.05861144695
808	0.05859400227
809	0.05855063017
810	0.05855064604
811	0.05852212945
812	0.05850276144
813	0.05845139785
814	0.05841655696
815	0.0583938095
816	0.05838827633
817	0.05835092306
818	0.05833101533
819	0.05830938076
820	0.05828910021
821	0.05825772543
822	0.05824268244
823	0.05820822339
824	0.05819380592
825	0.05816454325
826	0.05813417497
827	0.05811919891
828	0.05810810598
829	0.05809515879
830	0.05804418562
831	0.05803018516
832	0.05801438666
833	0.05800094909
834	0.05798505148
835	0.05793941884
836	0.05793551941
837	0.05791808502
838	0.05789964371
839	0.05787862866
840	0.05786290223
841	0.05784585568
842	0.05784508558
843	0.05781462334
844	0.05778775121
845	0.0577856005
846	0.057773574
847	0.05775687668
848	0.0577421619
849	0.05774193666
850	0.05771111533
851	0.05770421013
852	0.05766011212
853	0.05764557925
854	0.05759656244
855	0.05757077059
856	0.05756166578
857	0.05754778674
858	0.05754505126
859	0.05752846463
860	0.05749417419
861	0.05747375505
862	0.057459725
863	0.05743745676
864	0.05742041965
865	0.05740837986
866	0.05739758553
867	0.05735929955
868	0.05735517831
869	0.05732769696
870	0.05732763904
871	0.05732765706
872	0.05729206194
873	0.05729169212
874	0.05729169212
875	0.0572907178
876	0.05728084631
877	0.05726688361
878	0.05726678622
879	0.05725226322
880	0.0572312975
881	0.05721111605
882	0.05720077993
883	0.05718096701
884	0.05711203861
885	0.05708492794
886	0.0570669637
887	0.05705557946
888	0.05702651199
889	0.05701616171
890	0.05700662786
891	0.05698416527
892	0.05696637222
893	0.05695173209
894	0.05694364277
895	0.05691675863
896	0.05690799274
897	0.05690623673
898	0.05688495182
899	0.05685238392
900	0.05683325187
901	0.05682039993
902	0.05681346899
903	0.05678656683
904	0.05676505067
905	0.05675178901
906	0.05675176541
907	0.05673308041
908	0.05673304823
909	0.05673304651
910	0.05672294635
911	0.0567228554
912	0.05671913616
913	0.05668714444
914	0.05666161131
915	0.05664404092
916	0.05662456693
917	0.05661966015
918	0.05660229269
919	0.05660071001
920	0.05659356541
921	0.05659348433
922	0.05655068155
923	0.05653283315
924	0.05652503772
925	0.05650769257
926	0.05649031567
927	0.05647720631
928	0.05645585233
929	0.05644595982
930	0.056440887
931	0.05644088528
932	0.05643116309
933	0.05640440122
934	0.05639995349
935	0.0563770696
936	0.05635461945
937	0.05634187262
938	0.05632897219
939	0.05631297419
940	0.05629443291
941	0.05628871355
942	0.05627265848
943	0.05625794928
944	0.05624987198
945	0.05622148109
946	0.05619331372
947	0.05618393475
948	0.05617069111
949	0.05615968312
950	0.05613597507
951	0.05613193449
952	0.0561316479
953	0.05612650815
954	0.0561263936
955	0.05612023448
956	0.05612007102
957	0.05607467735
958	0.056059298
959	0.05603215086
960	0.05603197796
961	0.05602687425
962	0.0560209378
963	0.05600697038
964	0.05600259774
965	0.05598431559
966	0.05597825129
967	0.05596856986
968	0.05596458462
969	0.05595451234
970	0.05593855424
971	0.05593028946
972	0.05591049027
973	0.05585046419
974	0.05580924752
975	0.05579482834
976	0.05576474236
977	0.05573199427
978	0.0557187369
979	0.05570884696
980	0.05570094513
981	0.05568572796
982	0.05567707104
983	0.05565428196
984	0.05564880629
985	0.05563881981
986	0.05562206801
987	0.05554245811
988	0.05553460434
989	0.05552876699
990	0.05549665901
991	0.05548542106
992	0.05546184729
993	0.05545813063
994	0.05545500688
995	0.05542010421
996	0.05541184114
997	0.05536810051
998	0.05535605256
999	0.05531922528
