iter	Logloss
468	0.06648191519
469	0.06643189732
470	0.06640892003
471	0.06636684728
472	0.06635985478
473	0.06632831169
474	0.06630774591
475	0.06628153258
476	0.06626071778
477	0.06624201612
478	0.06622206408
479	0.06620121221
480	0.06618817347
481	0.06616662765
482	0.06616654381
483	0.06615379163
484	0.06612858856
485	0.06611648438
486	0.06607783065
487	0.06605087337
488	0.06600869358
489	0.06600157488
490	0.06600101379
491	0.06599835168
492	0.06596978578
493	0.06593276459
494	0.06588928848
495	0.06585403426
496	0.06583393554
497	0.06580338511
498	0.06575199683
499	0.06575197106
500	0.06574506566
501	0.06574078165
502	0.06571851717
503	0.06571311886
504	0.06568772486
505	0.06562457451
506	0.06562146087
507	0.06560638964
508	0.06546533465
509	0.06543208795
510	0.06542971463
511	0.06539058736
512	0.0653606479
513	0.06534449037
514	0.06534162354
515	0.06533301586
516	0.06530399347
517	0.06526746351
518	0.06521958831
519	0.06519122199
520	0.06518689869
521	0.06508633356
522	0.06503179837
523	0.06502790616
524	0.06491986243
525	0.06487382646
526	0.06483011969
527	0.06482247838
528	0.06482245288
529	0.06478220607
530	0.06476466176
531	0.0647268816
532	0.06472269836
533	0.06471946886
534	0.06468189453
535	0.06464549462
536	0.06461606005
537	0.06460317711
538	0.06457738343
539	0.06455060466
540	0.06451321584
541	0.06446554364
542	0.06440681264
543	0.06436498877
544	0.06433442048
545	0.06427505764
546	0.0642508062
547	0.06425075189
548	0.06424999645
549	0.06421673121
550	0.06420028686
551	0.06418823863
552	0.06415944541
553	0.06413751411
554	0.06411381216
555	0.06407713855
556	0.06405433989
557	0.06402936406
558	0.0640092456
559	0.06397943786
560	0.06394728082
561	0.0639377682
562	0.06390865667
563	0.06390854299
564	0.06388845998
565	0.06385217166
566	0.06385213421
567	0.06383969302
568	0.06381737431
569	0.06381740886
570	0.06379597764
571	0.06376653204
572	0.06374713777
573	0.06371104013
574	0.06368572884
575	0.06364444671
576	0.06359770638
577	0.06357091903
578	0.06352305485
579	0.0635229898
580	0.06352296926
581	0.06352271468
582	0.06352276268
583	0.06352186475
584	0.06348296482
585	0.06346566515
586	0.06345539903
587	0.06345535767
588	0.06345529572
589	0.06345347405
590	0.06343988579
591	0.06339388708
592	0.06336475022
593	0.06333873662
594	0.06326451696
595	0.06325942573
596	0.0632320872
597	0.06322603548
598	0.06321429933
599	0.06318605185
600	0.06314279839
601	0.06309671833
602	0.0630600494
603	0.06304314287
604	0.06303339165
605	0.063022545
606	0.06297653825
607	0.06296300632
608	0.06294050842
609	0.06287255124
610	0.06287251992
611	0.06287242973
612	0.0628723234
613	0.06287131269
614	0.06287130071
615	0.06287129777
616	0.06287096461
617	0.06284657488
618	0.06282830211
619	0.06282822147
620	0.06279347026
621	0.06278986209
622	0.06277332554
623	0.06275501414
624	0.06273719399
625	0.0627129595
626	0.0626898482
627	0.06268430464
628	0.06267760648
629	0.06264909846
630	0.06260806728
631	0.06257674364
632	0.06254493946
633	0.06251954472
634	0.0624751815
635	0.06247518994
636	0.06247110724
637	0.06239773036
638	0.06236437785
639	0.06235188645
640	0.06232964919
641	0.06231087611
642	0.06231084014
643	0.06231038769
644	0.06229256439
645	0.06228698866
646	0.06228057786
647	0.06225124968
648	0.06223544846
649	0.06221772614
650	0.06220164359
651	0.06219235907
652	0.06215914011
653	0.06214995498
654	0.06212556318
655	0.0620920646
656	0.06208232738
657	0.06205486602
658	0.06203414416
659	0.06201507189
660	0.06201287949
661	0.06199249126
662	0.06196951427
663	0.06194522238
664	0.06190766143
665	0.06190762807
666	0.06190765145
667	0.06187116818
668	0.06185177842
669	0.06183934424
670	0.06183851256
671	0.06183813813
672	0.0618380844
673	0.06183679111
674	0.06178336998
675	0.06177420495
676	0.06176489066
677	0.06174685719
678	0.06172117878
679	0.06169652153
680	0.06169650033
681	0.06169373193
682	0.06165955723
683	0.06163465726
684	0.06162492408
685	0.06157556041
686	0.06155321119
687	0.06153448903
688	0.0615211079
689	0.06151592267
690	0.06146618163
691	0.0614330111
692	0.06140591943
693	0.06139079844
694	0.06136705682
695	0.06134634423
696	0.06129668316
697	0.06127723814
698	0.06125077356
699	0.06122815543
700	0.06117946495
701	0.0611542053
702	0.0611368027
703	0.06111142639
704	0.06110812776
705	0.06108201269
706	0.06102988844
707	0.06101882905
708	0.06100436251
709	0.06098381159
710	0.06097810443
711	0.06097781873
712	0.06090530882
713	0.06089004795
714	0.06088306229
715	0.0608773592
716	0.06085312011
717	0.06082007667
718	0.06079576159
719	0.06079574454
720	0.06076847883
721	0.06076156659
722	0.06076159089
723	0.0607570361
724	0.06074991598
725	0.06074970737
726	0.06072969023
727	0.06070182499
728	0.06070184396
729	0.06068916853
730	0.0606710473
731	0.06065432224
732	0.06065333792
733	0.06064822688
734	0.06064264594
735	0.06062435741
736	0.06061826254
737	0.06061793813
738	0.0606176394
739	0.06059084409
740	0.06056501046
741	0.06055287091
742	0.06055286673
743	0.06055282724
744	0.06055285144
745	0.06055278998
746	0.0605275732
747	0.06051158665
748	0.06051159354
749	0.06051156183
750	0.06051156184
751	0.06050637387
752	0.06050015694
753	0.06046778258
754	0.06044432834
755	0.06043279095
756	0.0604260072
757	0.06042597537
758	0.06041022717
759	0.06039859432
760	0.06036365396
761	0.0603534804
762	0.06029804318
763	0.06029805867
764	0.06023323602
765	0.06021152518
766	0.06017331619
767	0.06016871516
768	0.0601494803
769	0.06014944342
770	0.06014914398
771	0.06012509596
772	0.06012509765
773	0.06012504619
774	0.06011642215
775	0.06009617128
776	0.06007092396
777	0.06007058596
778	0.06007054113
779	0.06006760983
780	0.06002455112
781	0.06001204018
782	0.06000159969
783	0.05997482417
784	0.0599487016
785	0.05991633195
786	0.05988642374
787	0.05983389781
788	0.05980849291
789	0.05980110397
790	0.05968089724
791	0.05963913516
792	0.0596207147
793	0.05960724682
794	0.05958501359
795	0.05957291734
796	0.05955869409
797	0.05954887908
798	0.05953914655
799	0.05951002498
800	0.05950992804
801	0.05950309336
802	0.05946775998
803	0.05945360558
804	0.05944948218
805	0.05944951376
806	0.05940341125
807	0.0593968275
808	0.05937801343
809	0.05932346801
810	0.05930690359
811	0.05927609104
812	0.0592629566
813	0.0592290154
814	0.05918618844
815	0.0591600974
816	0.05916007947
817	0.05915077133
818	0.05915077905
819	0.05914510658
820	0.0591266014
821	0.05906869481
822	0.05904707727
823	0.05903807079
824	0.05901758778
825	0.05901757687
826	0.05901758194
827	0.05901752521
828	0.05901756051
829	0.05901753409
830	0.05899161863
831	0.05891897039
832	0.05891563779
833	0.0589120693
834	0.05891169076
835	0.05889473622
836	0.05886634929
837	0.05885046531
838	0.05884037217
839	0.05880185469
840	0.0587904848
841	0.0587875527
842	0.05876567036
843	0.05874523474
844	0.05873796973
845	0.0587172222
846	0.05871241101
847	0.05870863765
848	0.05870004032
849	0.05866592329
850	0.05864911342
851	0.05862754146
852	0.05862694881
853	0.05859559511
854	0.05859554525
855	0.05858681981
856	0.05855891948
857	0.05854537857
858	0.0585220816
859	0.05851594853
860	0.05850751762
861	0.0584911131
862	0.05847679236
863	0.05845651785
864	0.05843955158
865	0.0584266573
866	0.0584238812
867	0.05842327738
868	0.05841574808
869	0.05840003778
870	0.05839210666
871	0.05838548216
872	0.05838324542
873	0.05835314658
874	0.05835127014
875	0.05831956235
876	0.05829781684
877	0.05827930255
878	0.05827730727
879	0.05824203107
880	0.05822933377
881	0.05820902717
882	0.05817854023
883	0.0581425666
884	0.05812700244
885	0.05810111008
886	0.05808549717
887	0.05808550229
888	0.05808534229
889	0.05805899714
890	0.05805887619
891	0.05805877786
892	0.05805875805
893	0.05805871684
894	0.05802839459
895	0.05801822822
896	0.0580085415
897	0.05798296922
898	0.05797182538
899	0.05796443387
900	0.05792974577
901	0.05791709317
902	0.05791627511
903	0.0579144325
904	0.05789515162
905	0.05789500811
906	0.05787642326
907	0.05787504219
908	0.05787380108
909	0.05785072283
910	0.05783079701
911	0.05781814549
912	0.05780287818
913	0.05780291164
914	0.05779785092
915	0.05779778414
916	0.05779764359
917	0.05779761436
918	0.05779734672
919	0.05778423073
920	0.05778097726
921	0.05778077486
922	0.05777158368
923	0.05775262688
924	0.05772881942
925	0.0577133603
926	0.05765281572
927	0.05763866074
928	0.05761220802
929	0.05757257814
930	0.05754540657
931	0.05753145325
932	0.05753142889
933	0.05752717961
934	0.05749896948
935	0.05749204896
936	0.05746930578
937	0.05746928861
938	0.05746674336
939	0.05746262023
940	0.05742791791
941	0.05742635436
942	0.05740883759
943	0.05737657144
944	0.05737177696
945	0.05737175808
946	0.05735982626
947	0.05734211227
948	0.05734212085
949	0.0573373717
950	0.05732577031
951	0.05732016742
952	0.05730277389
953	0.05730278392
954	0.05730263499
955	0.05730123698
956	0.05727020381
957	0.0572532272
958	0.05725317633
959	0.05724719148
960	0.05722967961
961	0.05722966514
962	0.05722038981
963	0.05722033156
964	0.05721419348
965	0.05721173398
966	0.05718777427
967	0.0571649571
968	0.05713932431
969	0.05712983416
970	0.05710465885
971	0.05710317071
972	0.05710275864
973	0.05709881626
974	0.05709081931
975	0.05707789588
976	0.05707370446
977	0.05705058699
978	0.05704777091
979	0.05703494218
980	0.05703485733
981	0.0570348547
982	0.05703435707
983	0.05703430618
984	0.05703430618
985	0.05701401789
986	0.05699553292
987	0.05698464012
988	0.05696333266
989	0.05696331481
990	0.05695033067
991	0.05695026118
992	0.05693503322
993	0.05693044684
994	0.05692333924
995	0.05690842363
996	0.05688647079
997	0.0568730947
998	0.05685454215
999	0.05684424203
